,customer_id,gender,age,monthly_income
1073,44624,Male,35,6564
1074,44641,Male,48,20929
1075,43746,Male,30,31098
1076,44520,Male,24,27243
1077,42659,Male,27,18305
1078,44873,Male,35,24054
1079,42882,Male,47,20782
1080,43299,Male,45,4913
1081,43849,Male,28,32381
1082,42995,Male,34,24936
1083,42392,Male,57,27788
1084,42980,Male,31,30820
1085,44719,Male,29,24947
1086,42336,Male,21,14359
1087,43080,Male,19,26407
1088,43158,Male,49,25840
1089,44993,Male,36,16568
1090,43875,Male,55,4316
1091,44940,Male,65,6370
1092,42091,Male,34,18230
1093,42836,Male,19,15203
1094,42745,Male,24,32877
1095,42771,Male,34,20573
1096,44454,Male,18,24077
1097,43860,Male,36,20428
1098,43842,Male,54,20507
1099,44219,Male,34,14819
1100,44923,Male,59,7925
1101,44809,Male,35,2768
1102,44456,Male,53,28656
1103,43704,Male,27,5004
1104,43178,Male,38,33127
1105,42231,Male,37,26049
1106,42460,Male,35,28334
1107,44018,Male,35,3100
1108,44785,Male,51,5718
1109,44789,Male,54,5111
1110,42905,Male,29,28550
1111,42519,Male,32,7486
1112,44183,Male,50,18093
1113,42811,Male,20,20167
1114,43044,Male,34,4836
1115,43743,Male,23,17431
1116,43812,Male,39,8826
1117,42858,Male,23,4831
1118,42115,Male,59,17550
1119,44272,Male,40,11026
1120,44600,Male,30,4947
1121,44568,Male,32,2658
1122,43470,Male,22,13883
1123,43209,Male,33,14118
1124,43787,Male,18,23119
1125,42579,Male,29,14997
1126,42756,Male,51,8280
1127,44824,Male,31,28880
1128,42247,Male,52,14823
1129,43895,Male,52,5541
1130,44068,Male,56,19324
1131,44773,Male,55,24525
1132,44660,Male,39,23842
1133,43375,Male,18,19306
1134,42965,Male,37,12131
1135,44944,Male,32,32835
1136,44134,Male,38,5479
1137,42647,Male,28,10325
1138,44344,Male,55,8269
1139,43673,Male,40,20763
1140,44696,Male,43,21025
1141,42729,Male,21,13597
1142,43786,Male,59,6048
1143,44376,Male,19,2258
1144,43284,Male,42,5861
1145,43279,Male,39,16868
1146,43392,Male,63,8391
1147,43741,Male,40,19812
1148,42770,Male,31,10712
1149,43221,Male,52,12116
1150,44759,Male,61,5393
1151,42510,Male,61,13497
1152,42946,Male,20,18141
1153,43527,Male,45,24473
1154,43887,Male,63,8617
1155,43435,Male,62,20666
1156,42270,Male,25,22031
1157,42832,Male,51,24826
1158,42666,Male,52,10883
1159,44037,Male,35,29792
1160,44182,Male,50,19278
1161,43148,Male,25,14653
1162,43924,Male,30,13399
1163,44283,Male,38,2453
1164,43905,Male,43,18909
1165,42485,Male,48,22693
1166,42750,Male,30,5549
1167,43159,Male,56,16261
1168,44795,Male,29,19295
1169,44605,Male,33,6157
1170,43197,Male,45,8117
1171,44001,Male,22,5210
1172,43108,Male,37,11079
1173,42840,Male,61,12036
1174,42549,Male,37,15396
1175,36774,Male,30,13428
1176,37298,Male,49,22669
1177,36491,Male,50,17040
1178,37875,Male,19,24083
1179,37212,Male,29,14399
1180,38708,Male,45,10310
1181,36504,Male,21,28982
1182,38316,Male,19,9498
1183,36316,Male,33,4618
1184,37046,Male,20,12339
1185,37475,Male,40,12586
1186,36113,Male,48,32884
1187,38210,Male,24,18087
1188,36596,Male,40,5220
1189,37393,Male,18,22205
1190,37969,Male,30,28776
1191,38146,Male,36,6577
1192,36958,Male,18,3382
1193,38101,Male,22,29653
1194,37044,Male,49,4640
1195,36354,Male,39,12593
1196,36552,Male,54,18477
1197,37227,Male,21,14008
1198,37369,Male,55,10807
1199,14513,Male,62,3892
1200,13618,Male,43,3079
1201,13678,Male,32,6668
1202,13050,Male,38,14178
1203,13951,Male,19,11402
1204,13837,Male,21,18139
1205,12223,Male,46,23817
1206,12932,Male,64,22173
1207,14892,Male,35,22165
1208,14290,Male,22,15248
1209,12565,Male,27,5005
1210,13107,Male,36,18908
1211,13894,Male,32,21898
1212,14193,Male,31,27116
1213,13296,Male,27,21799
1214,41978,Male,22,4254
1215,40845,Male,31,7467
1216,41819,Male,47,3300
1217,52090,Male,22,22308
1218,52379,Male,24,18015
1219,52212,Male,37,5656
1220,52182,Male,36,9940
1221,53905,Male,37,18974
1222,53880,Male,43,12774
1223,53311,Male,25,13445
1224,52146,Male,25,5841
1225,53651,Male,28,12774
1226,52109,Male,35,3477
1227,53657,Male,24,12735
1228,51013,Male,19,16840
1229,51772,Male,25,6698
1230,52539,Male,25,15958
1231,51661,Male,39,4334
1232,52137,Male,36,7447
1233,52577,Male,19,3066
1234,52533,Male,20,25214
1235,52986,Male,24,4929
1236,52214,Male,22,11658
1237,53944,Male,55,23359
1238,51580,Male,51,6115
1239,51131,Male,32,20045
1240,52060,Male,22,8590
1241,53184,Male,46,18370
1242,52358,Male,22,15964
1243,51933,Male,29,6325
1244,53973,Male,27,8249
1245,52880,Male,27,14140
1246,53126,Male,24,3032
1247,51574,Male,26,20450
1248,53683,Male,26,9389
1249,51818,Male,47,23671
1250,53041,Male,48,17556
1251,53307,Male,31,4678
1252,52189,Male,19,20974
1253,53966,Male,50,4434
1254,51166,Male,32,13643
1255,51529,Male,39,18242
1256,51478,Male,19,5547
1257,51032,Male,24,5710
1258,53790,Male,40,14088
1259,52264,Male,23,23037
1260,51417,Male,30,4042
1261,53850,Male,20,5822
1262,53758,Male,41,6529
1263,53521,Male,59,15708
1264,52686,Male,38,3386
1265,53095,Male,19,7338
1266,53386,Male,37,14534
1267,53048,Male,23,31566
1268,51848,Male,23,16891
1269,51774,Male,24,9278
1270,51824,Male,38,19745
1271,52207,Male,31,19308
1272,52373,Male,63,5134
1273,51999,Male,37,15341
1274,51961,Male,31,5498
1275,51214,Male,51,13541
1276,52625,Male,20,12090
1277,53459,Male,32,19445
1278,52501,Male,20,4182
1279,53914,Male,25,8587
1280,52001,Male,20,11060
1281,51651,Male,29,17988
1282,51026,Male,36,22564
1283,51377,Male,42,32209
1284,51745,Male,27,15072
1285,52377,Male,38,29821
1286,52492,Male,63,33881
1287,52842,Male,34,2472
1288,51840,Male,31,16074
1289,53083,Male,20,5303
1290,53127,Male,58,5433
1291,53927,Male,21,2298
1292,52630,Male,61,6627
1293,52879,Male,45,20093
1294,53296,Male,35,10874
1295,53481,Male,25,29885
1296,52536,Male,24,10606
1297,51922,Male,61,5434
1298,52836,Male,39,7420
1299,53012,Male,41,10153
1300,53792,Male,40,17751
1301,52959,Male,30,18090
1302,51149,Male,19,12869
1303,52497,Male,23,5296
1304,51196,Male,21,16965
1305,52935,Male,63,22288
1306,52016,Male,29,21124
1307,51444,Male,35,24161
1308,52040,Male,21,18206
1309,51725,Male,40,24500
1310,51654,Male,47,13408
1311,53314,Male,18,22770
1312,52013,Male,29,8619
1313,53251,Male,29,5040
1314,51384,Male,32,4082
1315,53395,Male,59,3269
1316,53817,Male,34,27642
1317,51929,Male,30,30312
1318,53284,Male,23,8938
1319,52596,Male,28,5766
1320,53495,Male,60,20873
1321,51227,Male,40,16316
1322,52350,Male,55,30596
1323,53069,Male,27,4106
1324,51985,Male,19,8467
1325,53193,Male,38,9882
1326,53301,Male,32,3211
1327,51329,Male,38,7265
1328,52436,Male,19,2758
1329,52327,Male,38,21693
1330,52242,Male,34,12084
1331,52443,Male,27,7290
1332,51054,Male,61,25316
1333,51328,Male,20,11881
1334,52983,Male,24,32171
1335,53820,Male,31,7380
1336,51744,Male,35,16508
1337,51599,Male,60,7787
1338,52472,Male,29,21484
1339,51916,Male,24,20783
1340,52905,Male,37,10720
1341,51312,Male,31,18162
1342,53829,Male,19,4456
1343,29274,Male,50,3585
1344,29587,Male,28,16515
1345,29066,Male,65,2317
1346,29729,Male,59,21189
1347,29324,Male,20,5021
1348,29780,Male,20,2273
1349,29654,Male,34,22378
1350,29150,Male,18,13969
1351,33783,Male,53,8660
1352,35258,Male,33,19129
1353,57589,Male,55,16673
1354,58507,Male,24,10415
1355,58881,Male,33,9297
1356,57170,Male,24,13856
1357,57702,Male,26,16053
1358,59102,Male,34,11245
1359,57093,Male,47,15923
1360,58686,Male,36,14046
1361,57179,Male,46,18327
1362,57023,Male,19,27986
1363,59204,Male,60,23157
1364,59738,Male,23,5368
1365,57152,Male,30,4444
1366,57407,Male,32,16995
1367,4576,Male,34,23895
1368,3648,Male,33,34820
1369,3744,Male,39,33519
1370,4214,Male,50,23221
1371,5439,Male,39,13601
1372,3242,Male,38,23148
1373,5162,Male,33,33464
1374,3083,Male,22,19575
1375,5186,Male,24,7961
1376,4141,Male,19,24750
1377,5299,Male,64,24313
1378,4341,Male,55,7494
1379,4459,Male,27,5510
1380,3968,Male,30,21443
1381,4841,Male,24,8291
1382,5965,Male,28,2877
1383,3651,Male,47,16036
1384,4735,Male,62,6277
1385,5964,Male,18,24620
1386,3476,Male,38,22498
1387,4511,Male,33,2955
1388,4155,Male,18,4726
1389,3741,Male,30,16371
1390,5871,Male,42,7672
1391,4522,Male,23,10140
1392,5735,Male,47,20033
1393,5804,Male,30,16962
1394,4574,Male,59,14631
1395,3884,Male,22,13882
1396,26785,Male,29,3611
1397,26924,Male,24,14421
1398,24969,Male,60,15441
1399,26522,Male,38,18330
1400,25293,Male,24,5182
1401,24569,Male,24,5872
1402,31114,Male,21,18339
1403,30974,Male,24,14902
1404,30897,Male,24,14752
1405,6561,Male,29,10183
1406,6234,Male,21,17310
1407,8434,Male,34,2284
1408,7758,Male,22,14353
1409,8282,Male,34,16012
1410,6185,Male,62,11004
1411,7282,Male,50,14102
1412,6246,Male,61,18134
1413,8375,Male,46,22149
1414,7685,Male,40,13298
1415,6237,Male,37,15515
1416,6971,Male,29,3723
1417,7151,Male,29,4577
1418,8515,Male,50,23925
1419,8427,Male,26,14734
1420,6763,Male,36,19153
1421,6862,Male,28,23404
1422,6449,Male,26,2704
1423,6810,Male,27,21152
1424,8284,Male,29,10898
1425,6074,Male,28,26676
1426,8640,Male,36,8768
1427,8445,Male,63,6505
1428,7442,Male,29,16597
1429,8734,Male,32,2571
1430,8217,Male,33,22085
1431,8829,Male,23,9977
1432,6193,Male,25,16153
1433,8683,Male,56,29023
1434,8452,Male,23,31110
1435,6918,Male,30,20909
1436,8085,Male,61,11699
1437,6366,Male,35,19023
1438,7742,Male,22,13633
1439,6191,Male,30,24122
1440,8590,Male,44,15150
1441,7953,Male,33,14170
1442,6041,Male,39,23088
1443,6384,Male,49,4874
1444,8626,Male,25,16840
1445,7894,Male,30,24145
1446,6720,Male,23,3031
1447,7055,Male,49,12233
1448,11941,Male,42,6871
1449,9200,Male,58,10220
1450,10299,Male,30,3578
1451,55501,Male,58,14848
1452,56759,Male,45,33965
1453,56509,Male,23,19718
1454,2936,Male,25,23656
1455,777,Male,22,6194
1456,8,Male,20,7496
1457,2689,Male,18,22436
1458,2561,Male,54,6299
1459,1713,Male,28,17517
1460,2375,Male,23,20629
1461,2721,Male,19,20082
1462,571,Male,22,12853
1463,765,Male,22,24698
1464,686,Male,39,17436
1465,2399,Male,24,17322
1466,944,Male,24,13413
1467,1835,Male,30,20640
1468,2866,Male,23,13256
1469,2617,Male,26,7144
1470,2550,Male,51,16842
1471,26,Male,44,5343
1472,2923,Male,23,19742
1473,1888,Male,37,5600
1474,2946,Male,39,5871
1475,207,Male,25,11149
1476,2774,Male,61,15648
1477,420,Male,25,34913
1478,2655,Male,60,16883
1479,115,Male,62,21263
1480,1775,Male,23,18822
1481,2419,Male,29,13337
1482,1696,Male,60,3787
1483,674,Male,33,18309
1484,2663,Male,46,22225
1485,16685,Male,55,14221
1486,16137,Male,25,32433
1487,17717,Male,33,24370
1488,23930,Male,34,19940
1489,21259,Male,45,28113
1490,22454,Male,28,20052
1491,47883,Male,25,16392
1492,46368,Male,23,5363
1493,45875,Male,26,24872
1494,18652,Male,39,6997
1495,20505,Male,19,23233
1496,20938,Male,20,19139
1497,18388,Male,30,2216
1498,18130,Male,40,14022
1499,20546,Male,20,17360
1500,19516,Male,22,27638
1501,19388,Male,29,9485
1502,20275,Male,35,6070
1503,20454,Male,65,34936
1504,19877,Male,38,16684
1505,20349,Male,58,22882
1506,19504,Male,40,13753
1507,20149,Male,29,20263
1508,19492,Male,24,18978
1509,19253,Male,22,2128
1510,20773,Male,18,23321
1511,20588,Male,33,23163
1512,20821,Male,24,19167
1513,19045,Male,42,19670
1514,19216,Male,59,13177
1515,18278,Male,26,11969
1516,19374,Male,33,18595
1517,42845,Male,26,16865
1518,44544,Male,47,13184
1519,43168,Male,34,5663
1520,42787,Male,39,2825
1521,42747,Male,29,14818
1522,42496,Male,59,12602
1523,44142,Male,32,24736
1524,43817,Male,37,22623
1525,43845,Male,25,32759
1526,43089,Male,61,17089
1527,42193,Male,34,14722
1528,43283,Male,34,6314
1529,44780,Male,21,6147
1530,43998,Male,19,25224
1531,44844,Male,39,6093
1532,42009,Male,30,16323
1533,43093,Male,26,10061
1534,42432,Male,37,2583
1535,43554,Male,23,3675
1536,42843,Male,49,16272
1537,44490,Male,24,16600
1538,42087,Male,26,28677
1539,44215,Male,40,25168
1540,44853,Male,19,10081
1541,43259,Male,54,13201
1542,42444,Male,50,20268
1543,42503,Male,23,23687
1544,42847,Male,39,5844
1545,43446,Male,29,17900
1546,44368,Male,28,20078
1547,42014,Male,25,13977
1548,43662,Male,35,5571
1549,42337,Male,43,34356
1550,42364,Male,53,3098
1551,42260,Male,61,13057
1552,42622,Male,40,14809
1553,43991,Male,25,2474
1554,42849,Male,24,10245
1555,43538,Male,36,3336
1556,42263,Male,19,6243
1557,43420,Male,26,7034
1558,42527,Male,36,12507
1559,44871,Male,28,25777
1560,44188,Male,24,12510
1561,43212,Male,36,4838
1562,44304,Male,21,15126
1563,44160,Male,26,11166
1564,43965,Male,30,23809
1565,44695,Male,24,23146
1566,42625,Male,60,14379
1567,44630,Male,38,17242
1568,42883,Male,42,4156
1569,42982,Male,21,18886
1570,44431,Male,61,5977
1571,44074,Male,24,11410
1572,42027,Male,18,18431
1573,43325,Male,32,22377
1574,43637,Male,55,16922
1575,43224,Male,38,31228
1576,43640,Male,58,6021
1577,43835,Male,24,7711
1578,43022,Male,22,23818
1579,44364,Male,46,14727
1580,42030,Male,38,3651
1581,42732,Male,32,3794
1582,43097,Male,40,2501
1583,42122,Male,28,6278
1584,43657,Male,31,18549
1585,42528,Male,59,10372
1586,43793,Male,35,18490
1587,43092,Male,26,3142
1588,44558,Male,55,2242
1589,44052,Male,49,11583
1590,44971,Male,64,8105
1591,43438,Male,32,21234
1592,44911,Male,61,11327
1593,44718,Male,35,10161
1594,43460,Male,49,20285
1595,44099,Male,53,20396
1596,44522,Male,35,23310
1597,42443,Male,21,20265
1598,44221,Male,28,24106
1599,42896,Male,43,9729
1600,43471,Male,35,19114
1601,43652,Male,19,9198
1602,43163,Male,31,24237
1603,42022,Male,64,9723
1604,43489,Male,30,7542
1605,42162,Male,52,14914
1606,42423,Male,30,9292
1607,43923,Male,33,34731
1608,44310,Male,20,10455
1609,42744,Male,23,19162
1610,42997,Male,34,13714
1611,43522,Male,57,6106
1612,42222,Male,44,13662
1613,44242,Male,34,33482
1614,42513,Male,18,18739
1615,42704,Male,21,4508
1616,44247,Male,37,3060
1617,42866,Male,18,9137
1618,43124,Male,30,18681
1619,42948,Male,43,23176
1620,44385,Male,40,18822
1621,43909,Male,23,20408
1622,44819,Male,42,32643
1623,44977,Male,26,21510
1624,43764,Male,21,7296
1625,43107,Male,55,11282
1626,42809,Male,28,8697
1627,42020,Male,58,20154
1628,42241,Male,32,23021
1629,43258,Male,63,14217
1630,43019,Male,29,2830
1631,42687,Male,40,25812
1632,42358,Male,40,16877
1633,44751,Male,30,4878
1634,43324,Male,51,5987
1635,43950,Male,26,22821
1636,44970,Male,20,5430
1637,42045,Male,19,3499
1638,44049,Male,35,25225
1639,38551,Male,29,22247
1640,38952,Male,27,2177
1641,36825,Male,35,7249
1642,38056,Male,35,11614
1643,37530,Male,39,18470
1644,36888,Male,29,11668
1645,38042,Male,41,22722
1646,37375,Male,32,24599
1647,37064,Male,24,12723
1648,37960,Male,58,20442
1649,36448,Male,38,17460
1650,38062,Male,40,23314
1651,37384,Male,52,23666
1652,38376,Male,31,3885
1653,36088,Male,49,12084
1654,37583,Male,30,6672
1655,13307,Male,35,9516
1656,13290,Male,23,19092
1657,12137,Male,49,11419
1658,12920,Male,24,24021
1659,12506,Male,37,5443
1660,12380,Male,39,27227
1661,14975,Male,19,11273
1662,12725,Male,44,21787
1663,13395,Male,58,13771
1664,14457,Male,34,13109
1665,40021,Male,41,3035
1666,41789,Male,40,20894
1667,53995,Male,24,12065
1668,53854,Male,37,18480
1669,52444,Male,22,7495
1670,52994,Male,34,3713
1671,52191,Male,25,20018
1672,52308,Male,60,17352
1673,52973,Male,30,7678
1674,51237,Male,36,23485
1675,51900,Male,27,2588
1676,53438,Male,29,20421
1677,52554,Male,29,8718
1678,28548,Male,23,11480
1679,27051,Male,38,17992
1680,29459,Male,32,22342
1681,28658,Male,38,8845
1682,28076,Male,28,34551
1683,28956,Male,58,6094
1684,28846,Male,47,3727
1685,28416,Male,20,13038
1686,27006,Male,40,10418
1687,29547,Male,42,20099
1688,27753,Male,28,14998
1689,27937,Male,47,15362
1690,27310,Male,18,3021
1691,29010,Male,23,6873
1692,28751,Male,25,15892
1693,28469,Male,28,25654
1694,27679,Male,26,24398
1695,29822,Male,37,21854
1696,33693,Male,43,2401
1697,34554,Male,60,8823
1698,34923,Male,53,13537
1699,35177,Male,25,30260
1700,34307,Male,38,3438
1701,58578,Male,21,3144
1702,59900,Male,41,6563
1703,59781,Male,46,13855
1704,57321,Male,33,2243
1705,58987,Male,56,23240
1706,57284,Male,34,6607
1707,59453,Male,30,9396
1708,59604,Male,35,23507
1709,59965,Male,43,19077
1710,59489,Male,55,20969
1711,57050,Male,57,3901
1712,57642,Male,33,10737
1713,59224,Male,31,16869
1714,57118,Male,53,28977
1715,58762,Male,28,17438
1716,57509,Male,25,2325
1717,59518,Male,26,21788
1718,58228,Male,63,24694
1719,59677,Male,48,27252
1720,58370,Male,28,19651
1721,58815,Male,48,15981
1722,58104,Male,61,4436
1723,58308,Male,24,8929
1724,57320,Male,38,24614
1725,57549,Male,29,19199
1726,58216,Male,33,2059
1727,59573,Male,29,21790
1728,57143,Male,25,4879
1729,57910,Male,29,23053
1730,57334,Male,35,5374
1731,57580,Male,28,8833
1732,57224,Male,65,19268
1733,59559,Male,39,13453
1734,58258,Male,36,5178
1735,59595,Male,31,33756
1736,58757,Male,60,26974
1737,58380,Male,60,20349
1738,59378,Male,61,13732
1739,59398,Male,36,17535
1740,57517,Male,38,14075
1741,59599,Male,37,17194
1742,58414,Male,30,3565
1743,58297,Male,21,17846
1744,59924,Male,55,4870
1745,57507,Male,57,24889
1746,57071,Male,22,4811
1747,57820,Male,26,13113
1748,58807,Male,19,2330
1749,59079,Male,22,30397
1750,59760,Male,30,18944
1751,59160,Male,48,20196
1752,57654,Male,57,21306
1753,59593,Male,40,14334
1754,59925,Male,36,24313
1755,59422,Male,53,14841
1756,57251,Male,18,23495
1757,58292,Male,27,24958
1758,5996,Male,38,4451
1759,5460,Male,48,15600
1760,5216,Male,34,8081
1761,3232,Male,56,8211
1762,5423,Male,60,31616
1763,5967,Male,63,3235
1764,5776,Male,40,6366
1765,4975,Male,59,29553
1766,4806,Male,23,20281
1767,5062,Male,49,19439
1768,3883,Male,25,12614
1769,3763,Male,41,2541
1770,5521,Male,24,2168
1771,3336,Male,33,17628
1772,5614,Male,23,22628
1773,3448,Male,32,3300
1774,4302,Male,34,4247
1775,3177,Male,32,11409
1776,3580,Male,37,21175
1777,3070,Male,35,11551
1778,5080,Male,40,2112
1779,4732,Male,26,15472
1780,3220,Male,21,24512
1781,3547,Male,47,22778
1782,5466,Male,55,5442
1783,3060,Male,39,23820
1784,3591,Male,29,15660
1785,4994,Male,30,8731
1786,5925,Male,61,9348
1787,4878,Male,37,10029
1788,3149,Male,39,15776
1789,4166,Male,25,5784
1790,3630,Male,28,20877
1791,3297,Male,32,16200
1792,3828,Male,27,17528
1793,3902,Male,33,25959
1794,4548,Male,40,21588
1795,3032,Male,28,16289
1796,3616,Male,53,13298
1797,5121,Male,18,19523
1798,4690,Male,18,18287
1799,3720,Male,59,27570
1800,4039,Male,21,7695
1801,5241,Male,30,30142
1802,3563,Male,54,18622
1803,4287,Male,21,16512
1804,5763,Male,30,3573
1805,5891,Male,33,5693
1806,3099,Male,35,9786
1807,3255,Male,33,18704
1808,4009,Male,32,18370
1809,5072,Male,34,24259
1810,5663,Male,38,3917
1811,5564,Male,21,22923
1812,3657,Male,49,10451
1813,3214,Male,39,15705
1814,4496,Male,35,11279
1815,3439,Male,20,6538
1816,3208,Male,36,21102
1817,3548,Male,19,3092
1818,4970,Male,40,16017
1819,5258,Male,36,9464
1820,5330,Male,28,8985
1821,4274,Male,24,6839
1822,5387,Male,40,3083
1823,5562,Male,31,19594
1824,3334,Male,59,15651
1825,3684,Male,45,13876
1826,5476,Male,37,13560
1827,4963,Male,35,24059
1828,4283,Male,20,23107
1829,4169,Male,32,21786
1830,3425,Male,19,15886
1831,4731,Male,28,2770
1832,5840,Male,21,13403
1833,5652,Male,40,22145
1834,5139,Male,22,27006
1835,3905,Male,26,13637
1836,5778,Male,19,7032
1837,4281,Male,65,6853
1838,3124,Male,55,30135
1839,3107,Male,46,11873
1840,3575,Male,38,33334
1841,5492,Male,37,12089
1842,3222,Male,56,18971
1843,4100,Male,20,25437
1844,4208,Male,23,3103
1845,4045,Male,40,7070
1846,4561,Male,43,15082
1847,5771,Male,28,19908
1848,4376,Male,46,17483
1849,4538,Male,31,31046
1850,5483,Male,27,10879
1851,5446,Male,19,30035
1852,3095,Male,33,10614
1853,5009,Male,19,12638
1854,5761,Male,54,2541
1855,4002,Male,19,11751
1856,4334,Male,51,13622
1857,3040,Male,23,8927
1858,5081,Male,25,23773
1859,4908,Male,60,8396
1860,3705,Male,34,17681
1861,4249,Male,20,18362
1862,5096,Male,39,16136
1863,4043,Male,34,7982
1864,3535,Male,32,20189
1865,3816,Male,27,15825
1866,5393,Male,55,22586
1867,4617,Male,36,13507
1868,3391,Male,58,31895
1869,4311,Male,51,17970
1870,5365,Male,36,19055
1871,4529,Male,51,10603
1872,4900,Male,42,11242
1873,3650,Male,56,28596
1874,5958,Male,20,2213
1875,4260,Male,25,2977
1876,5156,Male,21,15004
1877,5432,Male,58,12324
1878,4125,Male,35,4767
1879,5269,Male,63,16818
1880,3619,Male,21,6217
1881,5465,Male,59,17245
1882,3872,Male,21,14941
1883,3856,Male,44,13906
1884,3933,Male,46,23065
1885,4961,Male,20,9454
1886,3935,Male,30,9186
1887,3604,Male,25,14579
1888,5914,Male,56,13886
1889,3353,Male,22,11416
1890,4380,Male,24,6301
1891,3797,Male,25,5110
1892,5813,Male,44,8645
1893,4387,Male,29,17301
1894,3267,Male,24,10324
1895,3628,Male,38,20765
1896,5472,Male,20,5478
1897,4119,Male,33,34818
1898,5619,Male,35,33817
1899,4363,Male,42,17352
1900,5708,Male,43,15735
1901,3067,Male,40,7691
1902,3735,Male,24,23478
1903,4722,Male,51,13765
1904,3946,Male,19,9451
